,name,statff_cnt,cost_per_area,nums_of_franchisees,new_nums_of_franchisee,avr_sales,avr_sales_per_area,start_cost,category,year,debt_ratio,profit,fairness,growth,stability
2398,유흥떡볶이,1,55.0,7,1,3487.0,268.0,1925.0,분식,5,70,3,3,5,3
2402,마싰는끼니,3,209.0,7,1,24586.0,481.0,5390.0,일식,8,450,3,3,2,5
2406,몽꼬,4,176.0,7,0,10584.0,352.0,6975.0,기타 외식,12,-3451,2,3,1,1
2415,바다향왕코다리,4,143.0,7,2,59688.0,992.0,21120.0,한식,5,66,4,3,4,3
2416,캘리소프트서브,5,330.0,7,7,3533.0,235.0,7230.0,아이스크림/빙수,4,66410,2,3,5,5
2417,라크리마커피,2,250.0,7,1,9873.0,371.0,6000.0,커피,4,-1067,1,3,5,1
2418,휘드카페,1,209.0,7,1,9040.0,693.0,6360.0,커피,7,8,5,3,5,2
2419,박사단팥빵,2,165.0,5,0,18168.0,1211.0,6822.0,제과제빵,4,-270,1,3,0,1
2420,쥬스팩토리,2,209.0,6,0,7550.0,667.0,6151.0,음료 (커피 외),8,-136,1,3,1,1
2421,효도쿡,150,110.0,7,4,9524.0,639.0,8090.0,기타 외식,12,190,3,3,4,4
2422,밥꼬찜닭,6,143.0,5,5,44264.0,3628.0,2872.0,한식,4,149,5,3,5,4
2423,오천사치킨,1,140.0,7,1,18341.0,862.0,6410.0,치킨,23,65,3,3,2,3
2432,마크빈,19,220.0,7,4,10564.0,223.0,13425.0,제과제빵,17,162,1,3,2,4
2433,곱창제작소,20,165.0,6,2,21721.0,896.0,8960.0,기타 외식,5,474,3,3,4,5
2437,쩐주단,6,218.0,5,2,15942.0,1327.0,7749.0,음료 (커피 외),4,410,3,3,1,5
2438,청담동이춘자살롱,3,192.0,7,1,11311.0,429.0,7997.0,주점,11,4,3,3,2,2
2447,포차까야,15,176.0,7,3,29080.0,750.0,9375.0,주점,7,-206,5,3,0,1
2451,로반스윗,6,275.0,7,0,6117.0,535.0,7395.0,커피,6,-233,1,3,1,1
2452,고레카레,6,198.0,5,1,23919.0,987.0,8000.0,일식,5,-824,1,3,2,1
2453,1987금빛통닭,3,198.0,7,0,17371.0,1013.0,7889.0,치킨,6,31,1,3,1,2
2454,소가담,2,198.0,7,1,22256.0,470.0,16521.0,분식,5,144,1,3,1,4
2455,토리고야,6,170.0,7,0,45964.0,968.0,10780.0,주점,8,-360,1,3,1,1
2456,자연갈비,5,165.0,7,3,42668.0,635.0,9630.0,한식,9,-223,1,3,1,1
2457,인더비엣,12,156.0,6,3,53147.0,1462.0,12691.0,기타 외국식,11,22,5,3,4,2
2458,소보양본가,1,132.0,6,2,25431.0,538.0,7186.0,한식,10,12,5,3,3,2
2459,코코부코,2,244.0,6,3,3936.0,552.0,5009.0,커피,7,4314,1,3,4,5
2460,조개먹는돼지,13,176.0,7,7,67129.0,1384.0,11410.0,한식,7,124,2,3,2,3
2461,피자아이씨,4,165.0,6,1,9715.0,858.0,6380.0,피자,8,276,3,3,3,4
2462,거송갈비찜,4,198.0,6,2,31359.0,670.0,14508.0,한식,4,540,4,3,5,5
2463,할매닭발,1,110.0,7,4,12871.0,715.0,1700.0,기타 외식,6,4,2,3,1,2
2464,카츠3.3,4,187.0,6,0,8691.0,478.0,6855.0,일식,7,-333,1,3,1,1
2468,오구족발,3,143.0,7,1,13398.0,535.0,5920.0,한식,10,899,2,3,3,5
2472,74떡뽀끼,3,124.0,7,7,17396.0,1295.0,4435.0,분식,7,98,5,3,0,3
2473,삐사감김밥,30,220.0,7,1,19196.0,1745.0,8580.0,분식,16,33,4,3,4,2
2477,고미후쿠데판,30,220.0,3,2,16666.0,3098.0,6880.0,기타 외식,7,776,4,3,4,5
2478,해물솥밥모랑,2,275.0,6,2,42173.0,1276.0,14445.0,한식,6,-370,1,3,0,1
2479,흥남부두,8,165.0,7,5,23008.0,621.0,12400.0,분식,9,4637,4,3,1,5
2483,레이지모닝,8,242.0,6,1,30056.0,409.0,23730.0,제과제빵,7,142,2,3,5,4
2484,살아있네아구,3,146.0,7,3,21570.0,424.0,10202.0,한식,6,-331,2,3,4,1
2485,본정,17,225.0,5,2,19205.0,669.0,15280.0,제과제빵,22,1082,3,3,3,5
2486,비어웍스,1,205.0,6,2,18590.0,978.0,6250.0,주점,8,40,5,3,2,2
2487,쓰리몽키즈,5,192.0,7,1,12222.0,405.0,7472.0,주점,5,-2820,3,3,4,1
2488,한고집복국,2,165.0,7,5,25927.0,703.0,9740.0,한식,6,66,5,3,5,3
2489,기사식당,6,154.0,7,7,34149.0,1171.0,8714.0,한식,7,112,4,3,0,3
2490,페르케노,5254,257.0,6,2,9172.0,2026.0,7160.0,아이스크림/빙수,4,217,1,3,3,4
2491,참토우,5,132.0,6,0,85056.0,1342.0,10240.0,한식,12,15,4,3,2,2
2493,반반한되야지,7,148.0,6,4,9487.0,490.0,4039.0,한식,8,443,3,3,5,5
2497,연탄꽃삼겹,10,150.0,6,6,74102.0,1385.0,10115.0,한식,11,22,2,3,2,2
2499,여러분식,3,264.0,6,1,26105.0,2102.0,8649.0,분식,8,-161,1,3,1,1
2503,파리비엔남,3,165.0,6,6,2406.0,147.0,7600.0,기타 외식,10,899,2,3,3,5
2505,맘마미야,61,143.0,5,2,11369.0,1051.0,4545.0,기타 외식,14,277,3,3,4,4
2506,주스탐,1,242.0,6,1,8259.0,1149.0,7260.0,음료 (커피 외),12,-142,1,3,1,1
2508,떡미당,20,220.0,6,2,17539.0,1056.0,9930.0,한식,7,500,3,3,4,5
2509,서울전통육개장,1,143.0,5,0,25921.0,810.0,7989.0,한식,8,-751,2,3,1,1
2513,데일리커피,4,198.0,5,6,19411.0,970.0,6064.0,커피,4,-783,1,3,0,1
2515,아임홈,3,330.0,6,0,35042.0,10633.0,12720.0,커피,5,956,2,3,4,5
2516,양연화로,3,165.0,6,0,67024.0,1870.0,13920.0,기타 외식,7,106,5,3,5,3
2517,정씨함박,2,143.0,5,5,51000.0,1606.0,7370.0,서양식,3,1236,1,3,0,5
2518,어머나생고기,1,143.0,6,0,25197.0,497.0,13060.0,한식,9,166,3,3,3,4
2519,바비후,2,192.0,6,0,32592.0,639.0,10940.0,치킨,7,-10,1,3,0,1
2520,미가람팔팔닭떡볶이,6,219.0,6,1,48919.0,1835.0,13780.0,분식,6,-505,3,3,3,1
2521,쭈꾸미밥상,4,165.0,6,2,95616.0,1366.0,14360.0,기타 외식,7,-356,1,3,5,1
2522,한동길전통감자탕,2,165.0,5,0,26600.0,820.0,10615.0,한식,17,9,5,3,2,2
2523,그집돼지,3,165.0,6,1,28244.0,882.0,10680.0,기타 외식,6,-695,2,3,1,1
2524,고고즉석떡볶이,3,143.0,6,1,1916.0,111.0,5040.0,분식,10,98,5,3,4,3
2525,애솔촌돼지,1,143.0,5,0,19636.0,1012.0,4502.0,한식,19,40,5,3,2,2
2526,까스맨,2,143.0,6,5,16161.0,792.0,5503.0,서양식,7,-297,2,3,5,1
2527,북경짜장,16,154.0,6,2,72287.0,1720.0,14585.0,중식,6,1204,3,3,5,5
2528,고려통닭,15,14.0,6,4,9294.0,687.0,2710.0,치킨,15,1277,2,3,3,5
2529,"찬수씨,싼술을부탁해",4,192.0,6,0,22175.0,420.0,7305.0,주점,8,329,4,3,1,5
2530,고구맘,10,209.0,6,0,5115.0,348.0,7020.0,제과제빵,11,354,3,3,1,5
2531,최용찬의불노리,9,99.0,6,0,7265.0,197.0,3675.0,기타 외식,3,2258,3,3,0,5
2532,시방은새우시대,6,165.0,6,6,22892.0,658.0,7285.0,기타 외식,8,167,3,3,0,4
2533,페이브(fave),32,220.0,5,4,35771.0,983.0,14180.0,음료 (커피 외),5,-245,1,3,4,1
2534,치맥킹,17,253.0,6,2,64961.0,1493.0,16120.0,치킨,7,113,4,3,4,3
2535,엔젤리쉬,23,160.0,6,1,2138.0,145.0,4900.0,제과제빵,8,-142,1,3,0,1
2536,노랑강정,5,198.0,5,1,29659.0,2391.0,4378.0,기타 외식,9,174,3,3,4,4
2537,설화참숯닭갈비,1,132.0,6,0,9890.0,413.0,8915.0,기타 외식,7,11,5,3,3,2
2538,스시다이닝준,7,220.0,5,2,55985.0,1763.0,18230.0,일식,7,-813,2,3,1,1
2539,꼽창꼽창,6,165.0,6,1,39160.0,1601.0,9373.0,한식,7,61,3,3,1,3
2540,강정이기가막혀,39,132.0,6,2,16810.0,1012.0,3026.0,기타 외식,16,328,2,3,2,4
2541,달닭,4,165.0,6,0,4026.0,402.0,3586.0,치킨,20,262,3,3,3,4
2542,백철판0410,281,165.0,5,1,29871.0,765.0,10532.0,한식,29,78,4,3,4,3
2543,백미옛날갈비,10,220.0,6,3,59983.0,1090.0,12270.0,한식,5,153,4,3,5,4
2544,차돌육미,11,220.0,6,3,26249.0,853.0,9650.0,한식,6,134,4,3,2,4
2545,한패,6,143.0,6,0,38318.0,605.0,9520.0,한식,17,109,2,3,1,3
2546,더서민구이(The서민구이),9,130.0,6,1,49681.0,690.0,12990.0,한식,7,-342,1,3,1,1
2547,식빵공장,6,165.0,6,7,26804.0,2680.0,6600.0,제과제빵,6,1821,2,3,0,5
2548,코키펍(COCKY-PUB),6,180.0,5,0,47286.0,628.0,14750.0,주점,8,3794,2,3,1,5
2549,다코기,1,165.0,6,0,31174.0,1743.0,8132.0,치킨,8,99,5,3,2,3
2550,밀크밥버거,65,220.0,6,0,2657.0,194.0,3630.0,분식,17,1292,2,3,3,5
2551,전현주식당,2,220.0,6,6,44344.0,1239.0,8836.0,한식,3,141,4,3,0,4
2552,육개장터,3,220.0,6,0,6168.0,394.0,5450.0,한식,6,-176,1,3,1,1
2553,막돼먹은막창,1,110.0,5,1,20967.0,776.0,4710.0,한식,16,5,5,3,0,2
