,brand,category,cost,year,debt_ratio,profit,fairness,growth,stability
4684,김달인,한식,6150.0,12,-3564,1,3,4,1
4685,춘이네,치킨,10090.0,6,9,4,3,0,2
4686,거부기식당,한식,8857.0,7,156,3,3,4,4
4687,와사라,주점,10147.0,17,39,1,3,2,2
4688,리얼빈스,커피,6109.0,17,-1157,5,3,4,1
4689,이바돔,한식,18430.0,23,201,4,3,4,4
4690,맘모커피앤펍(Mommo,커피,12965.0,10,154,5,3,2,4
4691,삼원돈,한식,10510.0,19,1219,1,3,1,5
4692,도씨아사이(DOCE,기타 외식,6150.0,12,-3564,1,3,4,1
4693,베이크럽,패스트푸드,6691.0,10,-624,2,3,1,1
4694,육오삼십,한식,7780.0,10,4,5,3,3,2
4695,밀가촌국수,한식,6525.0,13,6,5,3,4,2
4696,동대문엽떡스쿨존,분식,5599.0,9,-2879,1,3,0,1
4697,쿠키프렌즈카페,커피,45945.0,6,-243,1,3,2,1
4698,쭈꾸미한판,한식,13820.0,11,377,3,3,4,5
4699,면박사의2000국수,분식,6055.0,9,-188,4,3,3,1
4700,진상미味,한식,10950.0,7,66,4,3,4,3
4701,미포참새조개찜,한식,11322.0,12,28,5,3,1,2
4702,샘라파스타,서양식,5535.0,6,72,3,3,5,3
4703,그래죽,한식,4470.0,11,377,3,3,1,5
4704,달다곰이,음료 (커피 외),7010.0,3,44,3,3,0,2
4705,엔테이블(nTable),한식,42305.0,33,83,2,3,3,3
4706,내이름은장어,기타 외식,5939.0,4,1426,2,3,5,5
4707,더베리와플,제과제빵,6130.0,14,50,5,3,2,2
4708,빽돈,한식,6080.0,4,-36710,4,3,5,1
4709,준스피자,피자,9505.0,14,10,5,3,4,2
4710,크림팝(CREAMPOP),기타 외식,12011.0,19,162,3,3,2,4
4711,닥터비어,주점,7140.0,9,274,2,3,1,4
4712,소프레소(SOPRESSO),커피,6150.0,12,-3564,1,3,4,1
4713,메일빈24,커피,3960.0,7,38,5,3,4,2
4714,장모족발시크릿레시피,한식,11430.0,10,12,5,3,3,2
4715,모서리집,한식,6174.0,12,365,3,3,4,5
4716,지옥떡볶이,분식,4580.0,9,2,5,3,1,2
4717,풍덕천,주점,10230.0,7,331,2,3,2,4
4718,보약밥상현미김밥,분식,6745.0,10,1,2,3,0,2
4719,어두리,한식,5440.0,12,20,4,3,3,2
4720,용천통닭,치킨,4620.0,24,358,5,3,3,5
4721,도리토리,기타 외식,8427.0,8,198,3,3,1,4
4722,NEW,기타 외식,9130.0,6,19,1,3,0,2
4723,#서울떡볶이,분식,5799.0,5,-1054,1,3,0,1
4724,샐러드,기타 외국식,11190.0,7,-358,2,3,1,1
4725,꼬치친구7942,기타 외식,5810.0,8,18,5,3,2,2
4726,미유커피(Miu,커피,16855.0,9,-162,1,3,0,1
4727,인생비빔밥,한식,4930.0,14,11,2,3,1,2
4728,샤브르(savoureux),패스트푸드,9100.0,8,121,5,3,0,3
4729,화수브루어리,주점,9257.0,5,317,3,3,2,4
4730,킴스패밀리화덕족발앤화덕피자,피자,7633.0,8,9,3,3,2,2
4731,레트로키친,기타 외식,18850.0,12,16,5,3,3,2
4732,치덕스,기타 외식,5340.0,16,259,2,3,3,4
4733,수완닭발통닭,치킨,12160.0,6,43,5,3,4,2
4734,홍중라좡훠궈,기타 외식,10570.0,8,31,5,3,1,2
4735,루프트커피(LUFT,커피,19536.0,5,51,3,3,1,2
4736,Smith,커피,4820.0,13,47,4,3,3,2
4737,설화,아이스크림/빙수,11025.0,20,29,2,3,3,2
4738,순례국밥,한식,8900.0,8,225,3,3,4,4
4739,카페브루빈(cafe,커피,12300.0,8,26,2,3,1,2
4740,청양신양푼이동태탕,한식,12905.0,12,2,5,3,3,2
4741,바스티유,기타 외식,17155.0,9,34,2,3,5,2
4742,김경오,제과제빵,36805.0,4,936,3,3,5,5
4743,쉐프가만든떡볶이,분식,6000.0,4,-1067,1,3,5,1
4744,웰캄투서울1960,기타 외식,9055.0,11,139,5,3,5,3
4745,독고다이,한식,7760.0,3,-705,1,3,0,1
4746,와피,기타 외식,4550.0,7,646,2,3,4,5
4747,미추냉삼,한식,12039.0,8,1472,1,3,2,5
4748,더제임스스톤,서양식,11340.0,9,-612,1,3,0,1
4749,모듬촌닭,치킨,4160.0,12,1212,4,3,2,5
4750,누비다,한식,6195.0,11,22,4,3,4,2
4751,쉐프의,중식,1020.0,3,368,4,3,0,5
4752,따순기미,제과제빵,23875.0,4,936,3,3,5,5
4753,버거맘,패스트푸드,6975.0,4,35,4,3,2,2
4754,와우소갈비,한식,14960.0,9,-254,2,3,5,1
4755,족발집배원,기타 외식,12848.0,10,-2757,5,3,3,1
4756,한옥떡갈비,기타 외식,16039.0,9,210,2,3,2,4
4757,인생김치찌개,한식,4930.0,14,11,2,3,1,2
4758,오로지순쌀국수,기타 외식,9110.0,9,4,2,3,0,2
4759,바른생각,기타 외식,12620.0,9,-191,1,3,0,1
4760,브릭오븐,피자,22130.0,10,50,5,3,4,3
4761,어니스트식스티(HONEST,서양식,8268.0,7,45,5,3,3,2
4762,스톤,한식,16140.0,7,45,5,3,5,2
4763,빛뜰,한식,41780.0,13,37,5,3,4,2
4764,델리파이브,서양식,7603.0,6,-210,1,3,0,1
4765,조홍재,한식,10970.0,5,49,5,3,5,2
4766,신품떡볶이,분식,3313.0,8,4,5,3,3,2
4767,ALI⋆KENYA⋆STAR(알리케냐스타)커피,커피,16690.0,3,-740,2,3,0,1
4768,복을식당,한식,9982.0,10,781,1,3,4,5
4769,247라운지,주점,44775.0,13,-165,5,3,3,1
4770,아노후식공장,제과제빵,16415.0,11,413,5,3,5,5
4771,광평도새기촌,기타 외식,10020.0,12,-113,5,3,1,1
4772,1984,한식,5665.0,3,-3211,2,3,0,1
4773,호윤가,분식,12512.0,12,697,2,3,2,5
4774,설화당,아이스크림/빙수,18830.0,10,-143,1,3,1,1
4775,도시의작은가게,서양식,6955.0,13,-126,1,3,2,1
4776,해장님,한식,15900.0,9,177,5,3,4,4
4777,퐁닭,치킨,7086.0,10,-239,1,3,1,1
4778,커피앤초코,커피,18243.0,11,-274,1,3,1,1
4779,을찌로정,한식,7490.0,6,-255,1,3,1,1
4780,정국수,기타 외식,10110.0,7,123,4,3,4,3
4781,탭퍼블릭(TAP,주점,46573.0,6,-11098,2,3,0,1
4782,토향,한식,12510.0,6,34,2,3,3,2
4783,김밥상,한식,10325.0,8,-520,1,3,0,1
4784,카오리,주점,8230.0,20,383,5,3,4,5
4785,곱창이최고예요,한식,13702.0,11,4,5,3,4,2
4786,에쿠스막창,한식,6350.0,17,9,5,3,2,2
4787,왓더피자,피자,9440.0,5,-140,1,3,5,1
4788,제주흑돈세상,한식,10740.0,11,14,5,3,4,2
4789,멜퀸,아이스크림/빙수,6070.0,10,444,2,3,1,5
4790,달러커피&베이커리,커피,6590.0,4,88,4,3,0,3
4791,명태네,패스트푸드,4949.0,16,9,5,3,3,2
4792,돈불1971,한식,7195.0,13,14,5,3,2,2
4793,홍순우,기타 외식,7194.0,2,12,1,3,0,2
4794,학담,기타 외식,9960.0,7,67,5,3,4,3
4795,일층집,기타 외식,12174.0,5,3034,3,3,2,5
4796,노과장의,서양식,5830.0,12,262,4,3,5,4
4797,알프스,커피,33450.0,10,-101,1,3,5,1
4798,컴바이(COMEBUY),음료 (커피 외),16730.0,10,-428,1,3,0,1
4799,마이크로,커피,1380.0,3,-247,1,3,0,1
4800,청담할매맥주,주점,7460.0,15,-157,1,3,1,1
4801,와이,음료 (커피 외),15448.0,10,187,2,3,0,4
4802,커피작(COFFEE,커피,7449.0,12,363,3,3,3,5
4803,두마리아빠통닭,치킨,5335.0,11,-332,1,3,1,1
4804,카페카우아이,커피,11181.0,13,179,3,3,2,4
4805,리북집,한식,17790.0,6,17,4,3,0,2
4806,제이스그릴(Jay's,기타 외식,7250.0,6,-245,1,3,0,1
4807,타이팟(Thai,기타 외국식,5720.0,10,-170,1,3,1,1
4808,돈까스팩토리,기타 외식,12757.0,14,47,2,3,2,2
4809,마마롤,분식,8360.0,5,81,1,3,0,3
4810,한마당,한식,10739.0,10,2279,4,3,5,5
4811,스탠딩토스트,패스트푸드,6151.0,13,196,2,3,2,4
4812,한국밥,한식,10739.0,10,-108,1,3,4,1
4813,누룽씬,기타 외식,14745.0,6,232,5,3,3,4
4814,오사카그릴,일식,6030.0,18,1199,2,3,2,5
4815,닭씨름협회,치킨,3225.0,7,278,3,3,2,4
4816,와쿠도키,일식,19470.0,12,146,4,3,4,4
4817,뽕선생,중식,6000.0,17,187,3,3,3,4
4818,김팔이,기타 외식,5758.0,17,202,3,3,3,4
4819,알파구이,한식,15747.0,29,151,4,3,3,4
4820,동네수을,주점,5117.0,15,144,5,3,4,4
4821,불로떼맛갈비쪽갈비,기타 외식,8737.0,13,156,4,3,3,4
4822,빠스타레,서양식,26012.0,13,18469,5,3,5,5
4823,티컬렉티브(TEA,음료 (커피 외),11737.0,6,582,3,3,5,5
4824,미돈미가,분식,20960.0,22,92,3,3,3,3
4825,청담골추어탕,한식,11640.0,5,4,5,3,2,2
4826,분식의신,분식,5560.0,9,338,2,3,1,4
4827,마카오반점0410,중식,11749.0,29,59,3,3,3,3
4828,쭈대장,한식,10200.0,9,6,4,3,5,2
4829,Cafe109(카페109),커피,5290.0,4,-191,5,3,5,1
4830,통부심,한식,8515.0,6,4,5,3,5,2
4831,한쌈,기타 외식,24420.0,3,32,1,3,0,2
4832,우면당,한식,6690.0,5,-824,1,3,2,1
4833,카페스팟(cafe,커피,7089.0,15,386,3,3,4,5
4834,오므토토마토,기타 외식,19875.0,27,317,2,3,1,4
4835,국민치킨,치킨,7870.0,14,-366,3,3,4,1
4836,인생냉면,한식,550.0,14,11,2,3,1,2
4837,삼다돈,기타 외식,7065.0,12,728,2,3,4,5
4838,펄스에잇(PULSE,커피,5954.0,3,369,4,3,0,5
4839,화통,한식,14997.0,10,-415,3,3,3,1
4840,낭만꿀때지,한식,15730.0,10,417,4,3,2,5
4841,더플레이트,서양식,12710.0,9,1472,2,3,3,5
4842,스노티,패스트푸드,15240.0,9,-399,1,3,0,1
4843,샤부르(SAVOUREUX),기타 외식,8550.0,10,-320,1,3,0,1
4844,무한돈육92,한식,9770.0,7,-2782,1,3,0,1
4845,황진이순대국,한식,6360.0,4,48,5,3,5,2
4846,시네화덕피자&커피,기타 외식,8090.0,7,54,5,3,4,3
4847,샵인샵팩토리,한식,3785.0,12,-730,1,3,1,1
4848,정읍옛날김밥,분식,6070.0,6,125,4,3,4,3
4849,착한포차,주점,8332.0,11,4,5,3,3,2
4850,70연탄구이,한식,8505.0,7,6,5,3,2,2
4851,육현방,한식,8579.0,7,110,2,3,4,3
4852,진주냉면,한식,20890.0,4,530,2,3,5,5
4853,아프리카커피초콜릿,커피,7710.0,8,438,1,3,0,5
4854,포으니,기타 외국식,5770.0,10,258,3,3,3,4
4855,바스버거,패스트푸드,15300.0,9,34,2,3,5,2
4856,료리집,한식,11847.0,5,17,1,3,0,2
4857,제순식당,한식,8039.0,29,78,4,3,4,3
4858,리또르,서양식,20540.0,4,329,4,3,0,4
4859,강남꼬치1번가,기타 외식,4692.0,10,-159,2,3,1,1
4860,태왁도시락,기타 외식,8627.0,6,-323,2,3,3,1
4861,서울촌,한식,8165.0,16,-212,1,3,1,1
4862,순전,한식,8330.0,5,507,3,3,4,5
4863,부흥동태,한식,15080.0,5,3433,2,3,0,5
4864,몬스터에일(MONSTER,피자,10985.0,6,15,4,3,4,2
4865,거북이의,커피,9700.0,9,1179,5,3,5,5
4866,공중부양물갈비,한식,10763.0,8,15,5,3,4,2
4867,족발상회,기타 외식,11930.0,9,31,5,3,3,2
4868,연탄꽃갈비,한식,10730.0,5,5,5,3,3,2
4869,몬테벨로,제과제빵,16738.0,30,101,3,3,3,3
4870,하회당,한식,5789.0,5,-148,1,3,1,1
4871,우사,한식,19060.0,7,42,5,3,2,2
4872,두총각,한식,10780.0,10,37,5,3,4,2
4873,소금빛풍천장어,기타 외식,13720.0,18,14,5,3,2,2
4874,천하무족,한식,8841.0,14,64,5,3,4,3
4875,허경환의꼬치킹,기타 외식,5590.0,9,-185,1,3,0,1
4876,망고몬스터,아이스크림/빙수,11830.0,10,37,2,3,1,2
4877,전주한옥마을콩나물국밥한콩,한식,8800.0,9,142,1,3,0,4
4878,안동소머리곰탕,한식,17520.0,9,26,5,3,2,2
4879,이가참숯닭갈비,한식,8780.0,11,7,5,3,1,2
4880,광안천지식당,한식,5634.0,4,4,5,3,5,2
4881,나루국밥,한식,10435.0,5,799,2,3,5,5
4882,갈비토대왕,한식,5635.0,7,307,2,3,2,4
4883,피자시대,피자,5326.0,6,637,2,3,2,5
4884,대림국수,분식,7920.0,3,-486,1,3,0,1
4885,최원자서해해물칼국수,한식,6041.0,11,9,5,3,5,2
4886,도심불고기,한식,13940.0,18,161,5,3,2,4
4887,신(辛)등갈비,한식,8000.0,15,3,5,3,4,2
4888,호박치킨,치킨,6845.0,17,309,3,3,2,4
4889,한교방,한식,13010.0,6,72,5,3,2,3
4890,신촌양푼이갈비찜,한식,12510.0,10,37,5,3,3,2
4891,로바타,일식,15700.0,11,8,5,3,2,2
4892,온정생돈까스,서양식,6196.0,8,12,5,3,2,2
4893,마시마니전복전문점,한식,7012.0,20,51,2,3,1,3
4894,동래집,한식,7755.0,3,113,2,3,0,3
4895,비어바나(BEERVANA),주점,13530.0,5,476,2,3,4,5
4896,유명진의육미정담,한식,21620.0,6,192,4,3,5,4
4897,누아커피,커피,10405.0,10,67,4,3,2,3
4898,장충미도왕족발보쌈,한식,2030.0,9,1132,3,3,4,5
4899,르미엘커피,커피,27500.0,18,-262,2,3,3,1
4900,데일리메뉴,한식,4750.0,6,-713,1,3,0,1
4901,마성면우동리,분식,6520.0,7,243,4,3,5,4
4902,명동관,한식,11212.0,27,457,3,3,1,5
4903,지즐,한식,4935.0,6,-149,1,3,0,1
4904,낙지애가,한식,10695.0,11,-651,4,3,4,1
4905,다가양조장,주점,6230.0,6,78,5,3,3,3
4906,촉촉치킨,치킨,5577.0,5,-391,1,3,0,1
4907,교맥동,주점,7920.0,15,377,1,3,5,5
4908,오븐콘서트,서양식,20767.0,12,594,4,3,5,5
4909,콩부인,커피,28723.0,12,-3405,1,3,4,1
4910,우렁각시,한식,7940.0,3,192,4,3,0,4
4911,맛없으면,기타 외식,2750.0,8,-275,2,3,0,1
4912,최신족발,한식,7470.0,10,102,5,3,4,3
4913,11시,기타 외식,10540.0,7,245,4,3,2,4
4914,종로회관쌈채간,한식,23379.0,9,126,4,3,4,3
4915,에스디피츠버거,패스트푸드,12440.0,12,-142,1,3,1,1
4916,남대문가메골손만두,분식,7595.0,11,34,2,3,1,2
4917,바리스트로,커피,28330.0,3,150,1,3,0,4
4918,한미식당,서양식,6085.0,3,3530,3,3,0,5
4919,세광교대골목집,기타 외식,12560.0,7,117,4,3,4,3
4920,테이트모던,기타 외식,38725.0,4,-4,5,3,5,1
4921,공공의족,한식,6415.0,15,14,4,3,4,2
4922,향봉김밥,분식,4380.0,10,-411,1,3,2,1
4923,꽃불구이,기타 외식,7350.0,9,4,5,3,4,2
4924,고마워케이크,제과제빵,20996.0,9,132,4,3,4,4
4925,빨간맛집,주점,6710.0,12,26,5,3,4,2
4926,아이엠쿡,기타 외식,15570.0,8,479,3,3,2,5
4927,앵그리치밥,한식,1500.0,13,36,3,3,5,2
4928,화커피,커피,7562.0,4,680,2,3,0,5
4929,먹성집,한식,12250.0,5,124,5,3,2,3
4930,BEP,기타 외국식,13750.0,6,171,3,3,5,4
4931,더배불렁(the배불렁),한식,7820.0,9,-120,5,3,5,1
4932,에이그레이트카페,커피,13430.0,5,-1943,1,3,4,1
4933,양평숯불닭갈비,한식,7870.0,14,-297,2,3,1,1
4934,갈곳이,기타 외식,7854.0,9,36,3,3,1,2
4935,하누소갈비살,한식,13490.0,16,80,4,3,3,3
4936,오대갈,한식,8897.0,16,-946,5,2,1,1
4937,백선마라탕,중식,8505.0,5,-269,1,3,0,1
4938,오잡소,기타 외식,28630.0,10,124,5,3,3,3
4939,미스터삼겹,한식,4843.0,13,1409,3,3,3,5
4940,세상만족,한식,5244.0,6,-938,1,3,0,1
4941,남도애꽃,한식,14805.0,7,1141,1,3,1,5
4942,동두천솥뚜껑삼겹살,한식,8250.0,6,-671,2,3,1,1
4943,토모루,주점,8759.0,7,73,5,3,3,3
4944,나무새다이닝,일식,51462.0,8,492,3,3,4,5
4945,박명수족발의명수,한식,8118.0,11,7,2,3,2,2
4946,애슐리투고,기타 외식,7830.0,4,217,1,3,3,4
4947,툭툭,치킨,11003.0,25,57,3,3,4,3
4948,군닭400&국수,치킨,8990.0,11,-3181,2,3,2,1
4949,여수동연가,한식,9881.0,11,123,5,3,3,3
4950,병만네닭갈비,한식,6305.0,13,2,4,3,2,2
4951,계륵사지,한식,6985.0,3,143,5,3,0,4
4952,칭다오양꼬치,한식,2310.0,5,34,5,3,4,2
4953,아찌라멘,일식,6020.0,4,23,5,3,5,2
4954,찜한남자,기타 외식,19600.0,8,-127,1,3,1,1
4955,울트라퀸,패스트푸드,2740.0,20,91,5,3,3,3
4956,재인스커피,커피,6095.0,10,85,4,3,4,3
4957,치썸chicken(치썸치킨),치킨,3345.0,12,178,3,3,3,4
4958,창화루,중식,9050.0,5,109,4,3,4,3
4959,트래블앤쿡,기타 외식,15082.0,15,119,3,3,4,3
4960,조선면상서,분식,5879.0,17,187,3,3,3,4
4961,2046팬스테이크,서양식,21971.0,9,-4374,2,3,3,1
4962,숲속의짬뽕나라,중식,10995.0,12,200,5,3,3,4
4963,미스터꽁,한식,41280.0,10,-385,1,3,5,1
4964,오도쿠씨,일식,6350.0,10,-827,4,3,1,1
4965,디스커버리테이스트(DISCOVERY,커피,29100.0,9,657,2,3,0,5
4966,전복서커스,한식,11270.0,7,196,3,3,2,4
4967,대한국밥,한식,11515.0,29,78,4,3,4,3
4968,히로미찌찜닭,한식,11010.0,17,50,5,3,0,2
4969,춘풍슈가,음료 (커피 외),6405.0,5,1,2,3,0,1
4970,포인카츠,일식,9240.0,3,22,5,3,0,2
4971,더자반(The자반),한식,11155.0,6,50,3,3,2,2
4972,코코빙,패스트푸드,9485.0,9,127,1,3,0,3
4973,고깃집담,기타 외식,15420.0,6,98,1,3,0,3
4974,참치학교,기타 외식,4723.0,18,36,3,3,4,2
4975,히로미찌찜닭,한식,11010.0,17,78,5,3,2,3
4976,기용,분식,11005.0,6,66,5,3,5,3
4977,인사동직화,한식,6855.0,20,-272,1,3,1,1
4978,쌈꾼,한식,16843.0,15,435,3,3,3,5
4979,고씨네,일식,8715.0,7,279,2,3,2,4
4980,디저트고,커피,9100.0,7,362,1,3,0,5
4981,allcha(올차),커피,7705.0,6,169,3,3,4,4
4982,보쌈제복,한식,4865.0,5,900,4,3,0,5
4983,포엔반세오,기타 외국식,15219.0,18,138,4,3,2,4
4984,어반시크,기타 외식,13587.0,12,-3451,2,3,1,1
4985,아운(āoon),커피,6185.0,4,16,2,3,1,2
4986,레츠카츠,기타 외식,20040.0,5,693,2,3,5,5
4987,정직한고기총각,한식,14060.0,11,607,3,3,4,5
4988,주부스토리,한식,8230.0,9,23,5,3,3,2
4989,라쿠엔,주점,11465.0,35,343,3,3,2,5
4990,크렘드마롱,커피,9572.0,11,60,3,3,2,3
4991,비스트로(BISTRO)육미명가,한식,8680.0,6,192,4,3,5,4
4992,파쎄오(fahxeo),기타 외국식,11740.0,6,351,3,3,3,5
4993,멘부리,일식,2410.0,10,25,5,3,3,2
4994,코코케이크,제과제빵,3280.0,5,37,5,3,0,2
4995,삼육오,한식,6317.0,9,-789,1,3,1,1
4996,장모님이떴다,한식,3620.0,6,22,4,3,3,2
4997,백년갈비,한식,13280.0,4,0,3,3,5,2
4998,동래별장,주점,10410.0,8,-360,1,3,1,1
4999,오공반점,중식,9120.0,9,-234,1,3,0,1
5000,제이제이로스터스,커피,5282.0,8,543,2,3,4,5
5001,파란만잔,커피,10334.0,5,-392,1,3,2,1
5002,빅보울,기타 외식,5390.0,7,-155,1,3,2,1
5003,편백미가,한식,12204.0,6,4474,5,3,2,5
5004,엄마가떴다,한식,8990.0,6,82,5,3,5,3
5005,노란냄비김치찌게,한식,7225.0,11,39,3,3,2,2
5006,카페105(CAFE105),커피,15927.0,23,-109,1,3,1,1
5007,싱그레복집,한식,13540.0,5,20,4,3,3,2
5008,서울회관,한식,4290.0,8,7,4,3,2,2
5009,라바짜카페(LAVAZZA,커피,4330.0,13,131,4,3,4,3
5010,바른식빵,제과제빵,7130.0,6,-101,1,3,1,1
5011,아침밥상동태찌개,기타 외식,5830.0,6,143,5,3,4,4
5012,신성당,분식,9520.0,4,13,5,3,4,2
5013,가월돈까스,일식,17280.0,8,11641,4,3,2,5
5014,맛차돌,한식,7648.0,4,47,1,3,2,2
5015,불난반점,중식,5160.0,7,31,5,3,3,2
5016,강남대패&샤브,한식,9837.0,4,4,2,3,5,2
5017,아펙스(APEX),주점,7779.0,9,-164,2,3,3,1
5018,삼미식당,기타 외식,11522.0,8,124,5,3,4,3
5019,Girin,한식,8670.0,10,18,4,3,3,2
5020,인재,커피,10480.0,7,-189,1,3,2,1
5021,중평떡볶이,분식,4105.0,13,-527,1,3,3,1
5022,마실밥상,한식,34893.0,13,58,3,3,2,3
5023,도도한돈,한식,20360.0,5,19,5,3,5,2
5024,정일면옥,한식,12180.0,4,3,4,3,0,2
5025,용대리명태마을,한식,8000.0,13,90,5,3,1,3
5026,삼돌박이,한식,18650.0,5,97,4,3,5,3
5027,초록테이블,기타 외식,1650.0,3,32,4,3,0,2
5028,이서면장,한식,8574.0,11,160,3,3,2,4
5029,치킨토일렛,치킨,9020.0,14,81,2,3,2,3
5030,동곡꽃게장,한식,16963.0,20,88,4,3,2,3
5031,송담매코미코다리,한식,8748.0,13,288,3,3,3,4
5032,빨간책방cafe,커피,8297.0,15,-1761,1,3,3,1
5033,대건명가,한식,11330.0,3,1074,4,3,1,5
5034,오늘스테이크,기타 외식,19041.0,12,489,3,3,3,5
5035,본촌치킨,치킨,12930.0,11,162,5,3,4,4
5036,서울깍두기,한식,7360.0,4,-877,2,3,5,1
5037,스위티두,커피,6790.0,6,-205,1,3,5,1
5038,밀내음단팥빵,제과제빵,16130.0,9,74,1,3,0,3
5039,타이거마라,기타 외식,3355.0,33,647,1,3,2,5
5040,스테이크앤포,서양식,13590.0,9,-152,1,3,4,1
5041,블랙머그,커피,11720.0,15,-589,2,3,3,1
5042,더도이돈포겟,한식,17820.0,8,842,4,3,2,5
5043,인생돈가스,서양식,18680.0,6,14,5,3,4,2
5044,홍대찜닭,치킨,4820.0,7,18,4,3,3,2
5045,더프리,일식,10686.0,10,148,4,3,5,4
5046,한입만초밥,일식,10463.0,4,-188,1,3,5,1
5047,라와,중식,4040.0,2,140,5,3,5,4
5048,리무소커피,커피,7515.0,3,116,5,3,0,3
5049,대감댁,한식,12760.0,5,4,5,3,4,2
5050,장원표밀면국밥,기타 외식,9705.0,12,-2743,5,3,3,1
5051,도래홍창도래홍창,기타 외식,7515.0,7,3,5,3,2,2
5052,용무있습니까,중식,15556.0,4,3,5,3,1,2
5053,존쿡델리미트,기타 외국식,15868.0,7,283,2,3,4,4
5054,파리에다녀온치킨,치킨,4290.0,7,1928,2,3,1,5
5055,케이콜라보떡볶이,분식,7960.0,7,25,1,3,5,2
5056,까망종이밥,분식,4914.0,3,36,5,3,5,2
5057,엄청난낙지,한식,8472.0,7,563,2,3,5,5
5058,더도이참족,한식,19910.0,8,842,4,3,2,5
5059,외찜,한식,11906.0,21,22,2,3,1,2
5060,도이창커피,커피,12034.0,5,2204,2,3,5,5
5061,테헤란분식,분식,5975.0,3,-271,1,3,0,1
5062,팔팔생고기,한식,9430.0,7,7,5,3,4,2
5063,와우빅버거,패스트푸드,1375.0,15,214,3,3,1,4
5064,대통순순대본가,한식,5830.0,8,-165,1,3,0,1
5065,만수통닭,치킨,13560.0,4,-640,1,3,0,1
5066,슈퍼막회,한식,8360.0,10,0,4,3,3,2
5067,라고바움(Lago,커피,10390.0,4,572,3,3,5,5
5068,값질갈비,한식,8475.0,3,-307,1,3,0,1
5069,부르스터스(Bruster's),아이스크림/빙수,11095.0,8,341,3,3,0,5
5070,엠쿡,기타 외식,19090.0,4,328,1,3,0,5
5071,경원해물찜아구찜,한식,11653.0,8,208,3,3,4,4
5072,전주,한식,8890.0,7,50,5,3,4,2
5073,번지는식당,기타 외식,9210.0,16,913,5,3,1,5
5074,꽈페,제과제빵,8230.0,3,22,1,3,0,2
5075,와플킹,제과제빵,4909.0,14,25,4,3,2,2
5076,레드머그커피,커피,7466.0,33,129,1,3,2,4
5077,전봇대포차,주점,3664.0,9,-409,1,3,0,1
5078,카페디아떼(Caffe,커피,4400.0,7,-24026,3,3,2,1
5079,홍이본가,한식,11930.0,10,34,4,3,3,2
5080,뭄뭄(MUM,기타 외식,12770.0,6,351,3,3,3,5
5081,구어찌,한식,16670.0,4,3455,2,3,5,5
5082,김혜경제주항갈치고등어쌈정식,한식,12510.0,9,17,5,3,3,2
5083,차만다(CHARMANDRE),서양식,9450.0,3,317,3,3,0,4
5084,필앤럭(Feel&Luck),아이스크림/빙수,8026.0,15,67,5,3,0,3
5085,크래프트벨트,기타 외식,14960.0,8,-170,1,3,3,1
5086,신세카이,일식,7477.0,13,3932,5,3,3,5
5087,장화신은젖소(milkcow,제과제빵,7600.0,9,2,4,3,2,2
5088,나드리쫄면가게,분식,8693.0,9,-173,1,3,4,1
5089,크로스네스트,피자,38290.0,14,603,3,3,2,5
5090,하동우렁추어탕,한식,1760.0,3,2,1,3,0,2
5091,얼씨92,한식,15790.0,11,1595,2,3,3,5
5092,직화부엌,분식,5717.0,8,130,5,3,5,3
5093,누들명가,분식,10230.0,11,93,4,3,2,3
5094,카스트로폴로스,커피,9360.0,8,-566,2,3,4,1
5095,삼다리,치킨,8470.0,8,90,2,3,3,3
5096,짠앤짠스,주점,7887.0,8,-121,4,3,3,1
5097,연기나는굴뚝,한식,8734.0,10,156,3,3,5,4
5098,마앤약감자탕해장국,한식,11630.0,16,88,3,3,4,3
5099,스윗스퀘어(Sweet,커피,19310.0,8,-261,1,3,5,1
5100,순수식판,한식,14200.0,10,-304,1,3,5,1
5101,떡을품은닭,치킨,3810.0,8,22,1,3,1,2
5102,인기가요,패스트푸드,6250.0,4,-146,1,3,0,1
5103,마시따아구,기타 외식,12850.0,4,-137,1,3,5,1
5104,닭집에청년떡볶이,치킨,4600.0,12,228,2,3,1,4
5105,은근채,기타 외식,13749.0,11,1328,5,3,2,5
5106,해황,기타 외식,14850.0,9,97,4,3,3,3
5107,쪽짜장짬뽕,중식,7560.0,8,249,3,3,2,4
5108,와이쿠페,패스트푸드,11650.0,4,-156,1,3,5,1
5109,류가본가,한식,10650.0,6,198,3,3,3,4
5110,우등생,한식,11100.0,10,29,5,3,2,2
5111,이분생,주점,9580.0,4,-40532,1,3,0,1
5112,홍콩야시장,주점,8240.0,9,-1076,1,3,1,1
5113,20세기떡볶이충전소,분식,7130.0,14,-101,1,3,5,1
5114,양구재래식손두부,한식,9487.0,19,2,5,3,3,2
5115,홀로스타일(hollostyle),패스트푸드,6630.0,6,2873,3,3,5,5
